Niel Gow's Lament For His Second Wife,waltz,3/4,1/8,Dmaj,"D/B,/|A,>B,D {DC}D>ED|EFA B2d|A>FD {EF}E>DE|{DE}FDB, B,2D/B,/|A,>B,D {DE}D>ED|EFA d2c/B/|A>FD {=C}B,2 A,|B,D>D D2:|(3A/B/c/|d>fd {cd}ecA|{Bc}B/A/B/c/{Bc}d B/A/G/F/E/D/|{EF}E>DE {DE}F>ED|{D}FDB, B,2 (3A/B/c/|d>fd {cd}ecA|B/A/B/c/{Bc}d B/A/G/F/E/D/|{EF}E>DE {DE}FDB,|A,<DD [D2A,2] (3A/B/c/|{e}d>fd ecA|B/A/B/c/{Bc}d B/A/G/F/E/D/|F/D/A/F/d/A/ B/A/G/F/E/D/|{DE}FEE E2D/B,/|A,B,D D>ED|EFA d2c/B/|A>FD {=C}B,2A,|B,<DD [D2A,2]|]"
The Gander In The Pratie Hole,jig,6/8,1/8,Dmaj,FAD FAD|GFG EFG|FAD FAF|GED {G} D2 E|FAD FAD|GFG Efg|fed ecA|GED {G} D2 z:||Add {e} ded|^cAB cAG|Add {e} ded|^cAB c2 B|Add {e} ded|^cAB cde|fed ecA|GED {G} D2 z:||
Paddy O'Rafferty,jig,6/8,1/8,Dmaj,dff cee|def gfe|dff cee|dfe dBA|dff cee|def ~g3|afd gfe|dfe dBA:||:AFA ~A2f|~g3fdB|~A3 AFA|dfe dBA|AFA BGB|efe efg|afd gfe|dfe dBA:||:faa eaa|def gfe|fAA eAA|dfe dBA|faa eaa|def~g3|afd gfe|dfe dBA:|
Jenny Dang The Weaver,reel,4/4,1/8,Dmaj,|:dA (3AAA AFAB | dA (3AAA f2ef | dB (3BBB BABd | ABde faef:||:d2fd efge | defd e2dB | d2fd efge | aA (3AAA f2ef:|
Da Slockit Light,reel,4/4,1/8,Dmaj,FE|D3F A2d2|fedc d2A2|B2d2 A2d2|BAGF EGFE|D3F A2d2|fedc d2A2|B2G2 AGFE|D4- D2:|g2|f2a2 e3c|d3e dcBA|f2a2 e2^g2|a4- a2=g2|f2a2 e3c|d3e dcBA|B2G2 AGFE|D4- D3g|f2a2 e3c|d3e dcBA|B2d2 A2d2|BAGF EGFE|D3F A2d2|fedc d2A2|B2G2 AGFE|D4- D2|]
The Providence,reel,4/4,1/8,Dmaj,~E3F DEFA|d2fd gefd|edBd A2FA|(3Bcd AF GFED|~E3F DEFA|d2fd gefd|edBd A2FA|1 (3Bcd AG FDDF:|2 (3BcdAG FDDe|||:fd~d2 fdad|fd~d2 ecAc|fd~d2 fdad|fgag fdde|fgaf gfec|dBAF G2FG|(3ABA GB ABde|1 faeg fdde:|2 faeg fdAF||
Midnight On The Water,waltz,3/4,1/8,Dmaj,"DE |: ""D""F2 F2 FE |""D"" F2 F2 FE|""D"" F A3 AB|""D"" AFED DE |""D""F2 d2 ""G""B2 |""D"" A3 F DE |""A"" F2 AF EF |1 ""D"" D4 DE :|2 ""D"" D4 (3ABc|||:""D""d6|""D"" dc BA Bc|""D"" d3 B AF|""D"" D4 d2|""Em""e e3 f2|""Em"" e2 d2 e2|""Bm""f a3 f2|""Bm""gfed Bc|""G""d3 cde|""G"" dc BA Bc |""D"" d3 B AF |""D"" D4 DE |""D""F2 d2 ""G""B2 |""D"" A3 F DE |""A"" F2 AF EF |""D"" D4 ||"
Rip The Calico,reel,4/4,1/8,Dmaj,|: ~d2dc defd | ed (3Bcd egfe | ~d2dc defd | efdB AGAB :||: dB~B2 gefd | ed (3Bcd egfe | dB~B2 gefd |1 efdB A4 :|2 efdB ~A2Ae ||faaf gefd | ed (3Bcd egfe | fa~a2 gefd |efdB ~A2Ae |faaf gefd | ed (3Bcd egfe |fa~a2 bfaf | ~e2ef gefe ||
Farewell To Erin,reel,4/4,1/8,Dmaj,"D2 (3FED FA~A2|fedf edBc|dBAF ~G3B|AGFD EDEA|D2 (3FED FA~A2|fedf edBc|dBAF ~G3B|1 AGFD EDDA,:|2 AGFE EDDA|||:defg ~a3f|g2fg eA (3cBA|defg afdf|gefd eAef|defg ~a3f|g2fg eABc|dBAF ~G3B|1 AGFD EDDA:|2 AGFD EDDA,||"
I'll Tell Me Ma,polka,2/4,1/8,Dmaj,"A|""D""Ad f>f|gf f>g|""A7""fe e>f|""D""ed d>d|Ad f>f|gf f>g|""A7""fe e>f|""D""ed d2|aa a<f|""G""gg g<e|""D""f>f fd|""A7""ec B<A|""D""aa a<f|""G""gg g2|""D""ff ""A7""ef|""D""ed d2|"
Munster Buttermilk,jig,6/8,1/8,Gmaj,gfg age|d2B BAB|d2B BAB|dBG G2d|gfg age|d2B BAB|dBG GAB|A3 G3:||:d2e g2a|b2b bag|a2a age|gfg age|d2e g2a|b2b bag|age dgb|a3 g3:||
The High Drive,reel,4/4,1/8,Dmaj,d3 e fedA | (3BBB gB BAGB | GA(3AAA fedf | eA(3AAA afge |d3 e fedA | (3BBB gB BAGB | GA(3AAA fedf | edce d4 :||: a3 g ad(3ddd | AB(3BBB gBdB | GA(3AAA fedf | eA(3AAA efge |a3 g ad(3ddd | AB(3BBB gBdB | GA(3AAA fedf | edce d4 :|
Far Away,waltz,3/4,1/8,Bmin,FA |B2 BA Bd |cA F2 FA |B2 BA B3/4c/e3/4 |c4 dc |B2 BA B3/4c/d3/4 |cB A2 de |fe dc BA |B3 A FA |B2 BA Bd |cA F2 FA |B2 BA B3/4c/e3/4 |c4 dc |B2 BA B3/4c/d3/4 |cB A2 de |fe dc BA |B3 c de |f2 fe f3/4g/a3/4 |ec A2 de |f2 fe f3/4g/a3/4 |e4 de |fd Be cA |dB Gd BG |F2 B2 BA |B3 c de |f2 fe f3/4g/a3/4 |ec A2 de |f2 fe f3/4g/a3/4 |e4 de |fd Be cA |dB Gd BG |F2 B2 BA |B3 A FA |]
The Providence,reel,4/4,1/8,Dmaj,~E3F DEFA|d2fd gefd|edBd A2FA|(3Bcd AF GFED|~E3F DEFA|d2fd gefd|edBd A2FA|1 (3Bcd AG FDDF:|2 (3BcdAG FDDe|||:fd~d2 fdad|fd~d2 ecAc|fd~d2 fdad|fgag fdde|fgaf gfec|dBAF G2FG|(3ABA GB ABde|1 faeg fdde:|2 faeg fdAF||
Ramnee Ceilidh,reel,4/4,1/8,Dmaj,|:dBBd ~A2BA|feef e2de|faaf e2fe|d2ed BdBA|dBBd ~A2BA|feef e2de|faaf e2fe|1 dBAB d2-d2:|2 dBAB d3e|||:~f3A Bde2|-ed~d2 edBd|~f3A Bde2|-edfe d3e|~f3A Bde2|-ed~d2 edBd|faaf e2fe|1 dBAB d2de:|2 dBAB d4||
Kitty Lie Over,jig,6/8,1/8,Dmaj,|:B|AFD DFA|BdB BAF|ABA F2D|FEE E2B|AFD DFA|BdB BAF|ABA F2E|1 FDD D2:|2 FDD D2e|||:fdd dcd|fdd d2e|fef def|gfg eag|fed B2d|A2d F2G|ABA F2E|1 FDD D2e:|2 FDD D2||
Spórt,jig,6/8,1/8,Dmaj,AdF ~A3 | GBE GFG | AdF ~A3 |GBE cde |AdF ~A3 | GBE GFG |cdc A2G |1 EAA D2F :|2 EAA D2 |||:d | ~c3 ~d3 | cec A2g | fed ged | cec A2e |~f3 ~g3 | age d2e | fdF A2F |GEA D2 :|z ||:AGG AGE | AGE EDD | AGE cde | dcA ~G3 |AGG AGE | AGE EDD | cdc A2G | EAA D3 :|
The Trip To Athlone,jig,6/8,1/8,Dmaj,|:ABA D2d|{e}dcA AGF|ABG ABc|dAB =cde|ABA D2d|{e}dcA AGF|GFG Ade|1 fdc d2d:|2 fdc d2e|||:fed edc|Adc Ade|fed efg|AB=c def|~g3 age|{a}ed=c AGF|~G3 Ade|1 fdc d2e:|2 fdc d2d||
Sonny's,mazurka,3/4,1/8,Dmaj,|:DF|A2 AG FA|d2 dA BA|G3 B AG|FA EA DF|A2 AG FA|de dA BA|G3 g fe|d4:||:Ad|f2 fa gf|e2 eg fe|d2 df ed|cd Bd Ad|f2 fa gf|e2 eg fe|d2 df ec|d4 :|
The Eavesdropper,jig,6/8,1/8,Gmaj,D2 B BAG|Bcd {e} dBG|cde dBG|BAG AGE|D2 B BAG|Bcd {e} dBG|cde dBG|BGF G2 z:||gfg afd|efg dBG|cde dBG|BAG Adf|gfg afd|efg dBG|cde dBG|AGF G2 d|gfg afd|efg dBG|cde dBG|BAG Adf|gab bfd|efg dBG|cde dBA|BGF G2 z||
The Blackbird,hornpipe,4/4,1/8,Dmaj,d-c|B2d2 c2B2|ABAG ABcA|~d-cde dcAF|GAGF D2D-E|F2F-G A2f-e|~d-cde dcAF|GAGF D2D2|D6:||:d-e|f2d2 f2g2|abag fgaf|g2{a}g-f gbaf|gagf d2d-e|f2de f2g2|abag fgaf|gagf d2d2|defg abag|fgaf gage|f2ed cA2B|c2de defg|a4 A3G|FGAB =c3e|d^cAF GAGF|D2D2 D2:||
Bonnie Kate,reel,4/4,1/8,Dmaj,"|:dB| A2dA (3Bcd AF | DFAF EA,CE | DFAF GBed | cABc d2 dB |A2dA BdAF | DFAF EGFE | DFAF GBed | cABc d2 :|||: fg | (3aba fd Adfa | (3gag ec Acef | ~g3f gbag | fgef d2 ef |(3aba fd Adfa | (3gag ec Acef | ~g3f gbag | fgef d2 :||"
Off She Goes,jig,6/8,1/8,Dmaj,|:F2A G2B|ABc d2A|F2A G2B|AFD E3|F2A G2B|ABc d2e|f2d g2f|edc d3:||:faf d2f|gbg e2g|faf d2f|ecA A2g|faf d2f|gbg e2g|f2d g2f|edc d3:||
Martin Wynne's,reel,4/4,1/8,Dmaj,"dB|:AF {G}(3FEF GE {F}(3EDE|F2 AF EFDB,|A,B,DE FEFG|ABde {g}fedB|AF {G}(3FEF GE {F}(3EDE|F2 AF EFDB,|A,B,DE FEFG|ABde fdd2:||:dfaf gbeg|fgdf edBd|(3dcB AF DEFA|ABde fe e2|dfaf (3gfg ag|fgdf edBd|(3dcB AF DEFA|ABde fd d2:|"
The Torn Jacket,reel,4/4,1/8,Dmaj,E|:F3A d2 ed|cAAB cdec|FEFA d2 ed|cAGE EDDE|FEFA d2 ed|cAAB cdec|dcde f2 ed|cAGE EDD2:|E|:FAdf a2 ab|g2 gf gfed|cAA2 cdef|gfed cAGE|[1 FAdf a2 ab|g2 gf gfef|gaba gfed|cAGE EDD2:|[2 FAdf a2 af|g2 gf gfef|gfed cdef|gfed cAGE||
Jerry's Beaver Hat,jig,6/8,1/8,Dmaj,D|DFA d2 e|fdB BAF|ABA dAF|EFE GFE|DFA d2 e|fdB BAF|ABA dAF|DED D2 :||d|dfa afd|gbg faf|dfa afd|cee ecA|dfa afd|gbg faf|BdB AFA|DED D2 :||
Pachelbel's Frolics,reel,4/4,1/8,Dmaj,(3ABc|:d2 dc defg|a2 ab agfe|A~B3 dcdB|ABGA FDEF|GFGA ~B3c|dcde f2 fa|gfed cdef|1 ~g3f gfec:|2 gece d3 e||fdAd fdAd|ecAc ecAc|dBFB dBFB|AGAB =cAFA|GFGA ~B3^c|dcde ~f3 a|gfed cdef|~g3f gfeg|fd (3ddd fd (3ddd|ec (3ccc ec (3ccc|dB (3BBB dB (3BBB|AGAB =cAFA|G2 GF GAB^c|dcde f2 fa|gfed cdef|gece d2 (3ABc||
The Contradiction,reel,4/4,1/8,Amaj,~c3A BGED|CEAc dfed|cABA GABc|1 defg afed:|2 defg aegb||aA A/2A/2A aAcA|GBEB GBEg|aA A/2A/2A eAcA|~B3c defg|aA A/2A/2A aAcA|GBEB GBE2|agfe fedc|defg a3z||:aec'e aec'e|bed'e bed'e|c'ee'e c'ee'e|1 dcBA EAAe:|2 dcBA EAdA||e3e f2ec|dBcA B~E3|Bc-ce fece|(3fga gb aede|ceae faec|dAcA Bcdf|ecea fBdf|gebg afed||
The College Groves,reel,4/4,1/8,Dmaj,D2 (3FED ADFD|E2=cE dEcE|(3DDD FA dfed|cAGE {F}EDCE|D2 (3FED ADFD|E2=cE dEcE|(3DDD FA dfed|cAGE {F}EDD2||fd (3ddd fagf|e=c (3ccc efge|fd (3dcd dfed|cAGE {F}EDD2|fd (3ddd fagf|e=c (3ccc efge|dfeg (3fga gb|afge fdd2||fa{b}ag fddf|efgf e=cc2|fa{b}ag fded|cAGE {F}EDD2|fa{b}ag fddf|efgf e=cc2|dfeg (3fga gb|afge fdd2||f2df f2df|~e2=ce ~e2ce|f2df f2ed|cAGE {F}EDD2|f2df f2df|~e2=ce ~e2ce|dfeg (3fga gb|afge fdd2||
Staten Island,hornpipe,4/4,1/8,Dmaj,|:A2|FDFG A2A2|dfed dcBA|B2GB A2FA|G2E2 E2AG|FDFG A2A2|dfed dcBA|d2d2 efge|f2d2 d2:||:fg|a2fa g2eg|f2df ecBA|=c2c2 efge|=c2c2 efge|a2fa g2eg|f2df ecBA|d2d2 efge|f2d2 d2:||
The Cameronian,reel,4/4,1/8,Dmaj,dB|:A2 FA DAFA|GFEF GBdB|BAFA DAFA|GBAG FDdB||AF (3FFF DF (3FFF|GFEF GBdB|BAFA DAFA|GBAG FDDB:||:Addc [d3D3] d|cdef gfed|(3cBA eA fAed|(3Bcd ef gfeg||faeg faeg|fedc defg|(3agf ge fdec|dBAG FDDB:|
Shoe The Donkey,polka,2/4,1/8,Dmaj,D2 FA | dc BA | BE EF | GA/G/ FE |D2 FA | dc BA | Be Bc | d2 d2 :||eB eB | eB B>c | dA dA | dA A2 |eB eB | eB Bc | d/c/B AF | E2 E2 :||
Planxty Hewlett,waltz,3/4,1/8,Dmaj,"A2|D2 D2 FG|AB c2 A2|d2 f2 fg|fe d3B|A2 F2 F2|G2 GBAG|AF D2 D2|D4:|z2|A2 D2 AB|A2 D2 AB|A2 d2 d2|dc BA GF|G2 G,2 GA|G2 G,2 GA|G2 GA BG|AF D3E|FE F2 G2|AB c2 A2|fe fg ag|fe d3B|A2 F2 F2|G3A BG|AF D2 D2|D4||"
Jack's The Lad,hornpipe,4/4,1/8,Dmaj,|:(3 ABc|d2 D2 D2 AG|FAdc defd|e2 E2 E2 ed|cea^g a2 f2|gfga bagf|gfec dcBA|Bdce dfeg|f2 d2 d2:||:AG|FAdA FAdA|B2 G2 G2 GF|GBec ^GBed|c2 A2 A2 ef|gfga bagf|gfec dcBA|Bdce dfeg|f2 d2 d2:||
March Of The Kings Of Laois,jig,6/8,1/8,Dmix,A2F A2D|A2F A2D|B2G A2F|G2F E>FG|A2F A2D|A2F A2d|B2d A>dG|F>dF E2D|F>ED G>FE|A3 A>GF|E>cG E>CE|G>cG E>CE|D>ED D>ED|D>ED D3:||:B2G d2G|B>AG d2G|A2d A2d|F2d A>dA|B2d d>BA|G>FG E>FG|F>ED G>AB|A3 AGF|E>cG E>CE|G>cG E>CE|D>ED D>ED|D>ED D3:|
The Donegal,reel,4/4,1/8,Dmaj,"((3A,B,C)|D2DE FDFA|dFAF BFAF|E2EF GFGA|Bd AF EGFE|D2DE FDFA|dABF ABde|((3fgf) ((3efe) dBAG|1 FGEF D2:|2 FGEF D3A|||:defg afdf|afdf a2gf|edef gfed|cdef g2fe|defg afdf|afdf abag|((3fgf) ((3efe) dBAG|1 FGEF D3A:|2 FGEF D2||"
The Bag Of Potatoes,reel,4/4,1/8,Gmaj,|:Bdd2 =ceed | BddB ABGA | Bdd2 =ceed | gabg abag:||:gabg eaaf | gbag efede | gbag eaaf | gedb abag:|
Health To The Ladies,jig,6/8,1/8,Amaj,f|ecA BAF|AFE EFA|Bdc BAB|cBB B2f|ecA BAF|AFE EFA|Bdc BAB|cAA A2:||A|cee dff|cee ecA|cee dff|ecA B2A|cee dff|cee ecA|Bdc BAB|cAA A2:||
The Spike Island Lasses,reel,4/4,1/8,Dmaj,|=cAGE AD (3DDD|ED (3DDD (3EFG Ad|=cAGE AG (3EFG|Adde fded|=cAGE AD (3DDD|ED (3DDD (3EFG Ad|=cAGE AG (3EFG|Addc d3 e|f2df efge|dfed cAAe|fedf ed{ed}cd|Addc d2{ed}cd|eaag efge|dfed cAGG|Addc d4|Adde fded|=cAGc ~A3d|~B3G~A3B|=cAGB AG(3EFG|Adde fded|=cAGc ~A3 c|BGGF ~G3 B|=cAGB AG(3EFG|Addc d3e|f2 ad faad|faaf geeg|fdAd faad|fage dcAc|defg ~a3 b|agfa ~g2 ae|fedf edcA|d3e fded|
The Belles Of Tipperary,reel,4/4,1/8,Dmaj,|:dA ~A2 DEFA | defe dBBA | ~B2 AF ABde | fede fe (3eee |dA ~A2 DEFA | defe dBBA | ~B2 AF ABdB | AFEG FDD2 :|||:faab afdf | gfed (3Bcd ef | ~g3 f gbag | fgaf egfe |dB~B2 AF~F2 | DFBF ABdf | gfef dBAF | Aaag fed2 :||
The Skye Boat Song,waltz,3/4,1/8,Gmaj,"""G""D>E D ""G""G2 G|""D""A>B A ""D""d3 |""G""B>A B ""C""E2 E |""D""D3 ""D""D3|""G""D>E D ""G""G2 G|""D""A>B A ""D""d3 |""G""B>A B ""C""E2 E |E>D E ""G""G3|""G"" G3 ""Em""B>G B|B3 ""Am""A>E A| A3 ""Em""G>E F|""C""G2 F ""Am""E3 |""Em""E3 ""Em""B>G B|B3 ""Am""A>E A| A3 ""Em""G>E F|""C""G2 F ""Em""E3 |""D""D3 ""G""D>E D|""G""G2 G ""D""A>B A |""D""d3 ""G""B>A B|""C""E2 E ""D""D3 |""D""D3 ""G""D>E D|""G""G2 G ""D""A>B A |""D""d3 ""G""B>A B|""C""E2 E E>D E |""G"" G3 ""G"" G3|"
Lucy Farr's,barndance,4/4,1/8,Gmaj,|:DE/2F/2|G2 G2 G2 G2|GABG E2 D2|B2 B2 B2 B2|BcdB A3 A|BcdB G2 G2|GABG E2D2|DEGA BddB|A2 G2 G2 :|||:A2|BcdB G2 G2|GABG E2 D2|DEGA BddB|B2 A2 A3 A|BcdB G2 G2|GABG E2 D2|DEGA BddB|A2 G2 G2 :||
The Road To Glountane,barndance,4/4,1/8,Dmaj,E2EF A2AB|ceec BAF2|f2 ec ABcA|ecBA FAAF|E2EF A2AB|ceec BAF2|f2 ec ABcA|1 ecBc A2AF:|2 ecBc A4|||:ecef a2 af|ecBA FAAB|cBAB cBBA|cABA ceaf|ecef a2 af|ecBA FAAB|cBAB cBBA|1 ceBc A4:|2 ceBc A2AF||
The Lonesome Boatman,reel,4/4,1/8,Dmaj,fe f4 fg|fefB B3 A|Bc d4 dd|cBAF F4|F8|fe f4 fg|fefB B3 A|Bc d4 de|d/c/B c4 F2|A2 B6|B8 :|f2 ^g6|g8|e2 f6|f8|f2 ^g6|g8|e2 f6|f6 ff|f/e/d/c/ d6|e/d/c/B/ c4 cB|BA F6|F8|fe f4 fg|fefB B3 A|Bc d4 de|d/c/B c4 F2|A2 B6|B8|
The Rattlin' Bog,polka,2/4,1/8,Dmaj,"""D""f2 f>e|""G""dB B>B|""D""Ad de|""A7""fe e2|""D""f2 f>e|""G""dB B>B|""D""Aa af|""A7""fe ""D""d2:||:fd ed|fd e>d|f2 af/f/|""A7""fe ee/e/|""D""fd/d/ ed/d/|fa af|""A7""fe ""D""d2:|"
The Liverpool,hornpipe,4/4,1/8,Dmaj,|:AG|FDFA dfaf|gfec dcBA|G2BG F2AF|EDEF GFED|FDFA dfaf|gfec dcBA|dfaf bgec|d2 d2 d2:||:A2|d2fd c2dc|BABc dcBA|G2BG F2AF|EDEF GFED|FDFA dfaf|gfec dcBA|dfaf bgec|d2 d2 d2:||:A2|dfdf cece|Bcde dcBA|GBGB FAFA|EFGA GFED|FDFA dfaf|gefd dcBA|afdf gece|d2 d2 d2:|
Mairi's Wedding,polka,2/4,1/8,Dmaj,"f ""A""|: ""D""A>A AB | de f2 | ""G""ed Bd | ""A7""fe fa |""D""A>A AB | de f2 | ""G""ed BG | ""A7""A2 A2 |""D""a>a ab | ag f2 | ""G""ed Bd | ""A7""fe f<a |""D""a>a ab | ag f2 | ""G""ed BG |1 ""A7""A2 A2 :|2 ""A""AB/c/ d/e/f/g/ ||""D""a>a ab | ag f2 | ""G""ed Bd | ""A7""fe f<a |""D""A>A AB | de fg | ""G""a>f ""A7""fe | ""D""d2 z2 |]"
Patsy Geary's,slide,12/8,1/8,Dmaj,AG|:F2 A AFA|B=cB A2 G|F2 A d2 e|~f3 fef||~g3 fgf|efe d2 B|1 ABA AFD|~E3 EAG:|2 ABA efe|~d3 d2 e|||:f2 e f2 e|f2 e fga|ABA BAF|ABA ABd|efe efe||efe dfa|baf afe|1 ~d3 d2 e:|2 ~d3 d2 A||
Calum's Road,strathspey,4/4,1/8,Dmaj,"|:D2A>F A3A | B<d d>c B>A F>A |B2 d>E F2 E>D | B,<D (3DEF E4 |D2A>F A3A | B>d d>c B>A F>A |B2 d>E F2 E>D |1 B,<D D>E D4 :|2 B,<D D>E D2F>A |||: B2d>c B4 | A>B A<E F2F>A |B2d>c B3A | d2d>e (3fed (3dBA |B2d>c B4 | A>B A<E F2F>A |B2 d>E F2 E>D | B,<D D>E D4 :|"
Barrowburn,reel,4/4,1/8,Dmaj,FE|~D2DE FAAd | ~B2BA BddB | ~A2AB d2de | fedB AFEF |~D2DE FAAd | ~B2BA Bdde | f2af e2fe | dBAB d2:||cd|~e2ef ecBA | ~f2fg fdBA | ~g2ga gecA | a2ag f2ef |g2ga gecA | a2ag f2ef | g2ag f2ed | dBAB d2:||
The Lark In The Morning,jig,6/8,1/8,Dmaj,AFA AdB | AFA D3 | DFA gfe | fed edB |AFA AdB | AFA D2f | gfe fed | edA B/c/dB :||:Adf ~a3 | abf ~a3 | Adf ~a2 f | gfe fdB |Adf ~a3 | abf ~a2f | gfe fed | edA B/c/dB :|
The Donegal Lass,jig,6/8,1/8,Dmaj,Ace aed|edB A3|GBd G3|FAd F3|Ace aed|cdB A2a|aed cdB|ABG A3:|GBd G3|FAd F3|e2e ecA|e2e ecA|GBd G3|FAd F2a|aed cdB|ABG A3:|
The Trip To Herve's,reel,4/4,1/8,Dmaj,FAAF ABde|faaf dafd|B2dB AFDE|FEED E2DE|FAAF ABde|f2af dafd|B(3BBBd AFEG|1 F(3FFFE DBAG:|2 F(3FFFE DEFG||AB(3BBB d2BA|EFFE FGFE|DEFG A2DE|FGA2 FGAF|AB(3BBB d2BA|EFFE FGFE|DEFG ABAG|FGEG FDEF|GABc d2BA|EFFE FGFE|DEFG A2DE|FGA2 FGA2|B2FA2EF2|DEED EFGA|B2FA2EF2|DEED EFGA||
The Donegal Lass,jig,6/8,1/8,Dmaj,Ace aed|edB A3|GBd G3|FAd F3|Ace aed|cdB A2a|aed cdB|ABG A3:|GBd G3|FAd F3|e2e ecA|e2e ecA|GBd G3|FAd F2a|aed cdB|ABG A3:|
The Skylark,reel,4/4,1/8,Cmaj,|:A|G2 ge decA|GEE2 CEGc|AFF2 DEFD|EGG2 EGce|gfef decA|GEE2 CEGc|AFF2 Dagf|egdf ecc:|||:e| g2 ec Gcec|dedc BGG2|g2 eg agec|Addc defd ||1 (3efg eg f2 af|egdB cAAF|EGcG FAdc|Bdgf ecc:||2 egg2 faa2|gede cAAF|EGcG FAdc|Bagf ecc2||
Poll Ha'Penny,hornpipe,4/4,1/8,Amix,(3GAB|=cAAG A2 (3AB=c|(3d=cB (3AGF G2 (3B^cd|ed^cA d^cAG|~A3G A2de|~f3d ~e3c|d2 (3Bcd efge|aged (3=cBA GB|~A3G A2:||:ef|~g3f gfef|g2ga gedg|eaag ~a3g|eaag a2ag|~f3d ~e3c|d2 (3Bcd efge|aged (3=cBA GB|~A3G A2:|
The Cordal,jig,6/8,1/8,Dmaj,|:BAF ~E3|FEF DFA|BAF EFA|B2A Bcd||BAF ~E3|FEF DFA|def edc|B2A Bcd:||:d2 e fed|~c3 ecA|dcd fed|f/f/fe fga||~d3 fed|c2 d ecA|dcB cBA|B2A Bcd:|
Mulqueeney's,reel,4/4,1/8,Dmaj,|F2 EG FDDG|FDAG FDDE|F2 EG FDDG|FABc dBAG|F2 EG FDDG|FDAG FDDE|F2 EG FDDG|FABc d2 cd|e4 efed|cdef g2 fg|a2e2 efed|cABc d2 cd|e2 e2 efed|cdef g2 fg|a2f2 g2 e2|dfec dBAG|
The Galtee Rangers,reel,4/4,1/8,Dmaj,|AFFE FEDE|~F3E F2dB|AFFE FEDE|F2BF FEE2|AFFE FEDE|~F3E F2dB|AFFE FEDE|F2EG FDD2||A3B A~F3|ABde fee2|fedB ABdB|ABde fedB|A3B A~F3|ABde fee2|fedB ABdB|ABde fedB||
Redican's Mother,slip jig,9/8,1/8,Gmaj,"B,DE B,DE DB,G, | B,DE B,DE ~G3 | B,DE B,DE DB,G, | B,DG AGF ~E2D |B,DE B,DE DB,G, | B,DE B,DE ~G3 | B,DE B,DE DB,G, | B,DG AGF ~E2c |~B3 A2A G2c | ~B3 B2B ~c2c | ~B3 A2A GED | EDB, G,dD e2d |~B3 A2A G2c | ~B3 B2B ~c2c | dBG cBA GED | EDB, G,B,D ~E2D|FAB FAB AFD | FAB FAB ~d3 | FAB FAB AFD | FAd ed^c ~B2A |FAB FAB AFD | FAB FAB ~d3 | FAB FAB AFD | FAd ed^c ~B2g |~f3 e2e d2g | ~f3 f2f ~g3 | ~f3 e2e dBA | BAF DdD b2a |~f3 e2e d2g | ~f3 f2f g2g | afd gfe dBA | BAF DFA ~B2A|"
The Last Pint,hornpipe,4/4,1/8,Gmaj,"|:~G3E DEGA|BGAB AGED|~G3E DEGA|BGAB A3z|~G3E DEGA|BGAB AGED|GABG BcAG|FDEF AGGF:|||:GBdG BdGB|cBAG BGGF|GBdG BdGB|cBAG FDEF|GBdG BdGB|cBAG BGGF|~G3E DEGA|BGAB A4:||""Variation""|BcBG cdcG|BcBG ded2|BcBG cdcG|BcBG AGE2|BcBG cdcG|BcBG ded2|BcBG cdcG|BcBG AGE2|"
Comb Your Hair And Curl It,slip jig,9/8,1/8,Edor,|:B2E E2F G2A | Bcd e2c d3| B2E E2F G2A | ~B3 ABG FED:||:g2e e2d efg | f2d d2c def| g2e e2d e2c | dcB AGF G2E :|
Her Long Dark Hair Flowing Down Her Back,hornpipe,4/4,1/8,Dmaj,|:de|fedf e2dB|AF~F2 ABde|fedf e2de|fbba b2ag|fedf e2dB|AF~F2 ABde|fedf edBA|B2BA B2:||:de|faab afef|dBAB d3e|fbba b2ag|fedf ~e2de|faab afef|dBAB d3e|fedf edBA|B2BA B2:|
Going To The Well For Water,slide,12/8,1/8,Dmaj,A2f A2f A2f fed|Bgg Bgg Bgg gfe|cdc BcB Ace a2f|1 g2e cde d3 dcB:|2 g2e cde d3 d2e|||:f2f fed e2e edc|d2d dcB c2c cBA|GBB GBB FAA FAA|1 EDE e2d cBc d2e:|2 EDE e2d cBc d3||
The Wandering Minstrel,jig,6/8,1/8,Dmaj,|:B|ADD BAF|Ade fdB|ADD BAG|F3 GFE|ADD BAF|Ade fdB|AdB AFE|FDD D2:||:e|faf ede|fdB AFA|BdB AGF|GFG E2e|faf ede|fdB AFA|BdB AFE|FDD D2:||:e|f3 afd|gbe gbe|f3 afd|ceA ceA|f3 afd|gbe gbe|fga efg|fdc d2:|
Paddy's Trip To Scotland,reel,4/4,1/8,Dmaj,dA~A2 BAGF|GABd cABc|d2ed cABc|dfed cABc|dA~A2 BAGF|GABd cABc|d2ed cABc|1 dfec d2dc:|2 dfec d2dB|||:Adfd Adfd|~g3f edcB|Acec Acec|~f3e dcBc|Adfd Adfd|~g3f efge|aA~A2 BABc|1 dfec d2dB:|2 dfec dABc||
Dowd's No. 9,reel,4/4,1/8,Dmaj,"DFAF GFEF|D2 FA dABG|F2 AF GFGB|AGFD EB,CD|DF F2 GFEF|DEFA dABG|F2 AF GFGB|AGFD ED D2 :|fd d2 g2 ag|f2 df edBA|fefa gfec|dcde fddA|dfaf gfeg|fAdf edBA|GABG FAdB|AGFD ED D2 :|"
